,Unnamed: 0,time,open,high,low,close,volume,RSI_14,ema_4,ema_15,macd,macdSignal,macdHist
35,35,2022-09-11 03:36:00,21537.24,21558.54,21535.66,21552.78,295.72674,50.29089984840402,21545.13915291231,21540.20138910531,7.987884379064781,-0.6561881074057043,8.644072486470485
36,36,2022-09-11 03:39:00,21552.5,21553.4,21534.35,21542.76,223.68694,47.37522737564176,21544.187491747387,21540.521215467146,4.184841620804946,0.08858569693439566,4.09625592387055
37,37,2022-09-11 03:42:00,21542.76,21556.34,21530.0,21530.0,303.49821,43.8858980809772,21538.51249504843,21539.206063533755,-4.091134431208047,-0.5544481689336725,-3.5366862622743747
38,38,2022-09-11 03:45:00,21530.57,21548.18,21507.49,21515.72,564.8302,40.30787779250462,21529.395497029058,21536.270305592036,-13.73431556345895,-2.582120075783715,-11.152195487675234
39,39,2022-09-11 03:48:00,21515.32,21528.73,21505.05,21524.04,433.30901,43.21288628582767,21527.253298217434,21534.74151739303,-10.861962062692328,-3.8559419199235014,-7.0060201427688265
40,40,2022-09-11 03:51:00,21524.05,21533.66,21515.73,21526.85,265.47688,44.20059219900935,21527.09197893046,21533.755077718903,-7.567996645786479,-4.42702726236396,-3.1409693834225196
41,41,2022-09-11 03:54:00,21526.0,21558.1,21524.62,21556.97,355.54455,53.53053286137913,21539.04318735828,21536.65694300404,10.120304176500213,-2.188976271769471,12.309280448269684
42,42,2022-09-11 03:57:00,21556.27,21565.11,21540.01,21542.42,356.01313,49.24682144297808,21540.393912414966,21537.377325128535,6.570675153914635,-0.8413375908949932,7.412012744809628
43,43,2022-09-11 04:00:00,21542.42,21564.77,21542.42,21555.83,472.32655,52.98137770775371,21546.56834744898,21539.683909487467,12.11316675593116,1.1516630778474921,10.96150367808367
44,44,2022-09-11 04:03:00,21555.83,21584.1,21555.33,21580.84,620.17251,59.03552218698833,21560.277008469388,21544.828420801532,25.976271729319706,4.970833639612448,21.00543808970726
45,45,2022-09-11 04:06:00,21579.47,21600.0,21576.37,21593.06,649.1412,61.63485518886286,21573.390205081632,21550.85736820134,34.18950012346977,9.466013098667421,24.72348702480235
46,46,2022-09-11 04:09:00,21592.16,21608.74,21591.92,21596.19,389.39777,62.294808875334375,21582.510123048978,21556.523947176174,35.19247720413841,13.423930653355267,21.768546550783146
47,47,2022-09-11 04:12:00,21596.22,21626.26,21591.81,21617.88,537.11042,66.58448649111423,21596.65807382939,21564.193453779153,43.922005942633405,18.115942236321136,25.80606370631227
48,48,2022-09-11 04:15:00,21617.88,21626.73,21595.95,21626.05,411.83163,68.05857961591067,21608.414844297633,21571.925522056757,46.8970248277401,22.54380109653944,24.353223731200657
49,49,2022-09-11 04:18:00,21625.51,21643.61,21613.02,21617.27,549.96307,64.75266544505092,21611.95690657858,21577.59358179966,38.90518363208321,25.060936871238482,13.844246760844726
50,50,2022-09-11 04:21:00,21617.27,21626.0,21604.15,21613.67,452.88253,63.39296749352964,21612.64214394715,21582.103134074703,31.218190963816596,26.008206731635116,5.20998423218148
51,51,2022-09-11 04:24:00,21612.71,21623.0,21608.26,21616.15,385.75966,63.95449339053596,21614.04528636829,21586.358992315367,27.545220551757666,26.244670396269356,1.3005501554883097
52,52,2022-09-11 04:27:00,21616.84,21617.56,21602.77,21608.47,318.11606,60.84203728152706,21611.815171820974,21589.122868275947,19.939676161451644,25.274671283220478,-5.334995121768834
53,53,2022-09-11 04:30:00,21609.71,21622.35,21607.14,21616.25,282.94291,62.816226147156925,21613.589103092585,21592.513759741454,20.11943656767835,24.48155825006015,-4.362121682381801
54,54,2022-09-11 04:33:00,21616.25,21626.31,21611.64,21623.32,310.72573,64.56458521558092,21617.48146185555,21596.36453977377,22.15363965679353,24.123416928019132,-1.9697772712256025
55,55,2022-09-11 04:36:00,21623.98,21625.9,21593.14,21595.87,440.47986,53.95667239507426,21608.83687711333,21596.30272230205,6.132085913046467,21.355519848792568,-15.223433935746101
56,56,2022-09-11 04:39:00,21595.87,21616.96,21581.9,21615.31,411.65282,59.08375109269068,21611.426126267997,21598.678632014293,11.326562750360608,19.81260337211073,-8.48604062175012
57,57,2022-09-11 04:42:00,21615.31,21618.06,21600.04,21602.97,335.05335,54.90435388518705,21608.0436757608,21599.215053012507,5.239050481108279,17.570518311956505,-12.331467830848226
58,58,2022-09-11 04:45:00,21603.71,21605.28,21592.62,21597.73,377.90531,53.18396314712403,21603.91820545648,21599.029421385945,0.22007578277771245,14.901219461313614,-14.681143678535902
59,59,2022-09-11 04:48:00,21597.75,21599.79,21569.0,21570.65,462.37628,45.28644555219989,21590.61092327389,21595.481993712703,-15.692079199652653,10.194558128857265,-25.88663732850992
60,60,2022-09-11 04:51:00,21569.79,21581.76,21539.19,21540.47,625.74233,38.436207105113866,21570.554553964335,21588.605494498617,-34.99007248794078,3.2430764955037192,-38.2331489834445
61,61,2022-09-11 04:54:00,21540.47,21560.3,21537.18,21551.1,502.89894,41.77686317492588,21562.772732378602,21583.91730768629,-31.785486327851686,-2.145933169627882,-29.639553158223805
62,62,2022-09-11 04:57:00,21551.1,21566.0,21548.0,21556.42,286.18606,43.43128319228002,21560.231639427162,21580.480144225505,-25.19700709690369,-5.692252235362622,-19.504754861541066
63,63,2022-09-11 05:00:00,21555.12,21566.76,21524.2,21541.57,561.10444,40.01341507922014,21552.766983656296,21575.616376197315,-28.973934688237932,-9.274049535804977,-19.699885152432955
64,64,2022-09-11 05:03:00,21541.13,21576.48,21537.19,21572.51,445.28569,49.01596224879785,21560.664190193776,21575.22807917265,-10.988252909002767,-9.53777313168156,-1.450479777321208
65,65,2022-09-11 05:06:00,21572.51,21573.12,21544.63,21552.17,440.35509,44.3082374747893,21557.266514116265,21572.34581927607,-15.663655691980239,-10.480216602496741,-5.183439089483498
66,66,2022-09-11 05:09:00,21552.17,21582.61,21546.51,21576.24,425.29689,50.38156147089574,21564.85590846976,21572.83259186656,-2.784669323329581,-9.296286251855639,6.511616928526058
67,67,2022-09-11 05:12:00,21576.24,21582.64,21568.76,21577.74,293.44947,50.74206666505212,21570.009545081855,21573.44601788324,1.98345290080033,-7.560941766831643,9.544394667631973
68,68,2022-09-11 05:15:00,21578.28,21602.99,21577.74,21591.5,598.23519,54.04083928152379,21578.605727049115,21575.702765647835,10.52327017436619,-4.778755314339669,15.302025488705858
69,69,2022-09-11 05:18:00,21592.58,21609.27,21585.23,21586.87,340.94418,52.760479083211465,21581.911436229468,21577.098669941857,9.585593371230061,-2.5688555165597107,12.154448887789773
70,70,2022-09-11 05:21:00,21586.87,21586.87,21557.78,21571.8,428.47797,48.71482994682212,21577.86686173768,21576.436336199124,0.4253228839916119,-2.108212685705661,2.533535569697273
71,71,2022-09-11 05:24:00,21571.8,21577.5,21557.21,21559.59,427.45143,45.659898152982166,21570.556117042608,21574.330544174234,-8.770783957566891,-3.133223650607389,-5.637560306959502
72,72,2022-09-11 05:27:00,21558.9,21586.1,21556.46,21577.41,459.39417,50.53532052538815,21573.297670225566,21574.715476152454,-1.1438118044534349,-2.8271602896606267,1.6833484852071918
73,73,2022-09-11 05:30:00,21577.41,21581.99,21554.0,21558.64,357.5938,45.86726611768272,21567.434602135338,21572.7060416334,-8.849458799824788,-3.7536677527628055,-5.095791047061983
74,74,2022-09-11 05:33:00,21558.64,21587.89,21556.97,21581.07,427.87169,51.61860496891208,21572.888761281203,21573.751536429223,1.673750628164271,-2.918680309543255,4.592430937707526
75,75,2022-09-11 05:36:00,21581.86,21600.0,21572.58,21598.56,426.99316,55.5815463570717,21583.15725676872,21576.85259437557,13.893011073745583,-0.3322662505757412,14.225277324321326
76,76,2022-09-11 05:39:00,21598.84,21609.0,21593.85,21607.44,369.35741,57.48561668830811,21592.870354061233,21580.676020078623,20.924085329246736,2.9379416847815634,17.986143644465173
77,77,2022-09-11 05:42:00,21607.44,21617.53,21583.79,21587.91,512.02719,52.1870737587905,21590.88621243674,21581.580267568796,10.679365862681152,4.128930019843039,6.550435842838113
78,78,2022-09-11 05:45:00,21587.91,21596.98,21580.79,21594.65,358.24013,53.77071490377949,21592.391727462043,21583.213984122696,10.365169940101623,5.088351546036667,5.276818394064956
79,79,2022-09-11 05:48:00,21595.57,21611.0,21586.07,21610.95,351.02019,57.44189838868184,21599.815036477226,21586.68098610736,18.046387123347813,7.081895481007613,10.9644916423402
80,80,2022-09-11 05:51:00,21610.11,21616.27,21592.34,21602.59,432.64557,55.02822887565912,21600.925021886334,21588.66961284394,14.202615454207262,8.177390861499866,6.025224592707396
81,81,2022-09-11 05:54:00,21602.59,21612.31,21599.0,21603.32,383.78579,55.20523063837143,21601.8830131318,21590.500911238447,12.219071153860568,8.79918782955536,3.419883324305209
82,82,2022-09-11 05:57:00,21603.32,21612.25,21587.44,21590.3,363.20587,51.325150972152,21597.249807879078,21590.475797333642,3.6159075867508363,8.001760099893126,-4.385852513142289
83,83,2022-09-11 06:00:00,21590.3,21609.19,21588.87,21602.53,298.88285,54.55614208545148,21599.361884727445,21591.982572666937,7.331801881871797,7.898689604812922,-0.5668877229411242
84,84,2022-09-11 06:03:00,21602.53,21609.82,21596.48,21597.75,329.00255,53.07330510895761,21598.717130836467,21592.703501083568,5.2042333998506365,7.48415788097257,-2.2799244811219337
85,85,2022-09-11 06:06:00,21598.97,21608.44,21590.0,21604.02,302.13303,54.80843297209061,21600.83827850188,21594.11806344812,7.471003980615933,7.482134203994626,-0.01113022337869296
86,86,2022-09-11 06:09:00,21604.91,21627.62,21602.38,21620.54,462.04209,59.09951807086604,21608.71896710113,21597.420805517104,16.272426239003835,8.834486824765273,7.437939414238562
87,87,2022-09-11 06:12:00,21620.54,21629.06,21603.95,21624.16,342.90801,59.99590877957526,21614.895380260677,21600.763204827465,19.299288114623778,10.444456253974273,8.854831860649504
88,88,2022-09-11 06:15:00,21625.34,21628.01,21611.59,21614.53,294.22168,56.4514769348799,21614.749228156405,21602.48405422403,13.322222601836984,10.887189538260845,2.435033063576139
89,89,2022-09-11 06:18:00,21614.64,21629.99,21611.33,21625.31,291.41988,59.34679911160564,21618.97353689384,21605.33729744603,16.160650555761094,11.698491233260883,4.462159322500211
90,90,2022-09-11 06:21:00,21625.31,21634.4,21585.68,21585.9,466.65823,47.03510219819207,21605.744122136304,21602.907635265277,-5.474528084730991,9.056488261262134,-14.531016345993125
91,91,2022-09-11 06:24:00,21586.6,21591.0,21544.38,21549.72,619.74279,39.030013811348994,21583.334473281782,21596.259180857116,-30.534066084452206,2.9656337465368505,-33.49969983098906
92,92,2022-09-11 06:27:00,21549.72,21559.81,21511.25,21515.64,943.42397,33.28367736809841,21556.25668396907,21586.181783249976,-53.23534896575438,-5.68067128612334,-47.55467767963104
93,93,2022-09-11 06:30:00,21515.64,21516.64,21363.14,21402.22,2507.41377,21.787135597305195,21494.64201038144,21563.18656034373,-115.55213300117248,-22.58397308843859,-92.96815991273388
94,94,2022-09-11 06:33:00,21402.22,21411.22,21350.0,21402.51,1456.44942,21.861453643554352,21457.789206228863,21543.101990300762,-123.12879212241387,-38.05240678597325,-85.07638533644062
95,95,2022-09-11 06:36:00,21402.75,21420.62,21390.5,21402.32,1125.62323,21.846806789747276,21435.601523737318,21525.50424151317,-114.47415656878002,-49.809599060251216,-64.6645575085288
96,96,2022-09-11 06:39:00,21402.32,21416.0,21385.92,21389.57,859.95306,20.8378789884367,21417.18891424239,21508.512461324022,-108.59844793605953,-58.85403734883711,-49.74441058722242
97,97,2022-09-11 06:42:00,21390.39,21429.69,21383.12,21426.63,674.99226,30.83627653481561,21420.965348545433,21498.27715365852,-77.48249229228895,-61.719953493983546,-15.762538798305407
98,98,2022-09-11 06:45:00,21427.08,21448.54,21397.9,21445.45,709.83447,35.30499136862774,21430.75920912726,21491.673759451205,-51.56877245810756,-60.15823333461801,8.58946087651045
99,99,2022-09-11 06:48:00,21445.5,21504.09,21443.23,21483.79,1095.0461,43.33694891844596,21451.971525476358,21490.688289519803,-19.05069584307057,-53.83399679745686,34.78330095438629
100,100,2022-09-11 06:51:00,21483.79,21487.99,21458.85,21463.47,506.49695,40.469259180677625,21456.570915285814,21487.286003329828,-18.800522968231235,-48.44423159296061,29.643708624729378
101,101,2022-09-11 06:54:00,21464.8,21484.9,21440.04,21450.81,581.15781,38.74886675740875,21454.26654917149,21482.7265029136,-23.809093207211845,-44.654210302845414,20.84511709563357
102,102,2022-09-11 06:57:00,21449.37,21461.41,21442.21,21442.22,423.74717,37.58146559610719,21449.447929502894,21477.6631900494,-27.720982991166238,-42.049098408740925,14.328115417574686
103,103,2022-09-11 07:00:00,21442.22,21476.19,21428.56,21473.46,548.05868,44.169219394194585,21459.052757701735,21477.137791293226,-9.725663773984706,-37.07626231108612,27.350598537101412
104,104,2022-09-11 07:03:00,21472.46,21474.29,21445.16,21456.05,489.44225,41.538086930546015,21457.85165462104,21474.501817381573,-12.94784588688708,-33.364198245824724,20.416352358937644
105,105,2022-09-11 07:06:00,21455.06,21457.63,21442.23,21447.85,392.80407,40.31982304219423,21453.850992772623,21471.170340208875,-17.101112196225586,-30.862185007424856,13.76107281119927
106,106,2022-09-11 07:09:00,21447.85,21483.06,21444.83,21474.82,508.83869,45.93616458014573,21462.238595663574,21471.626547682765,-2.396845823703188,-26.48290205608306,24.08605623237987
107,107,2022-09-11 07:12:00,21476.07,21508.06,21472.1,21502.82,546.04488,51.08305050069144,21478.471157398144,21475.52572922242,16.99743964602385,-19.79361871729738,36.79105836332123
108,108,2022-09-11 07:15:00,21501.81,21556.64,21501.22,21544.98,1114.51635,57.624575507483776,21505.074694438885,21484.207513069618,43.57468303540736,-10.044649216881266,53.61933225228863
109,109,2022-09-11 07:18:00,21546.28,21551.51,21525.75,21545.42,614.80685,57.68816980999048,21521.21281666333,21491.859073935913,47.61391485585773,-1.1741008979983434,48.78801575385607
110,110,2022-09-11 07:21:00,21546.34,21547.02,21508.96,21521.22,462.16375,52.97889120702828,21521.215689998,21495.529189693923,31.641789394579973,3.8744976085521667,27.767291786027805
111,111,2022-09-11 07:24:00,21522.34,21562.57,21513.05,21555.63,732.73367,58.20358289817938,21534.9814139988,21503.041790982184,42.56701631513715,9.827192794180625,32.73982352095653
112,112,2022-09-11 07:27:00,21555.63,21579.55,21548.82,21566.55,657.0675,59.732707516346174,21547.60884839928,21510.98031710941,47.763458197507134,15.663541317769319,32.09991687973782
113,113,2022-09-11 07:30:00,21567.6,21619.31,21565.44,21608.39,890.44922,65.01412275971997,21571.921309039568,21523.15652747073,67.33367845707835,23.612793185355326,43.72088527172302
114,114,2022-09-11 07:33:00,21609.4,21610.38,21568.01,21572.29,629.75231,57.95154686821951,21572.06878542374,21529.29821153689,47.748748446996615,27.32601707176168,20.422731375234935
115,115,2022-09-11 07:36:00,21572.29,21583.72,21562.47,21565.57,511.17952,56.7164216258371,21569.469271254246,21533.83218509478,34.26254658212565,28.393175457971523,5.869371124154128
116,116,2022-09-11 07:39:00,21564.62,21616.87,21564.2,21611.36,669.44825,62.57035443315713,21586.22556275255,21543.52316195793,51.74230634719788,31.985349440929426,19.756956906268456
117,117,2022-09-11 07:42:00,21611.27,21620.95,21602.53,21617.53,479.50778,63.290795974749145,21598.74733765153,21552.77401671319,55.48336527069114,35.600428799354304,19.882936471336834
118,118,2022-09-11 07:45:00,21616.7,21619.66,21581.22,21599.26,731.98412,59.630711649811474,21598.952402590916,21558.58476462404,41.888260935636936,36.567787589551635,5.320473346085301
119,119,2022-09-11 07:48:00,21599.26,21603.66,21585.44,21594.93,407.6995,58.763367917154255,21597.34344155455,21563.127919046034,31.928052044564538,35.85398212109208,-3.9259300765275427
120,120,2022-09-11 07:51:00,21594.93,21598.13,21576.94,21578.55,356.95162,55.47608029249586,21589.826064932728,21565.055679165278,17.476609294295486,33.02669399389261,-15.550084699597122
121,121,2022-09-11 07:54:00,21579.23,21590.84,21578.55,21582.93,319.22047,56.18195707760586,21587.067638959637,21567.28996926962,14.08427167361151,30.11247517538782,-16.02820350177631
122,122,2022-09-11 07:57:00,21582.92,21613.51,21566.03,21611.49,641.71808,60.57145670314674,21596.83658337578,21572.814973110915,27.08432776776317,29.64660634344557,-2.5622785756823987
123,123,2022-09-11 08:00:00,21610.82,21611.95,21596.7,21600.04,629.71532,58.06030295083296,21598.11795002547,21576.21810147205,22.325737060047686,28.520318761384356,-6.19458170133667
124,124,2022-09-11 08:03:00,21600.9,21613.04,21586.46,21595.21,672.56203,56.98703617860317,21596.95477001528,21578.592088788046,16.390523116926488,26.654196354544684,-10.263673237618196
125,125,2022-09-11 08:06:00,21595.21,21601.22,21584.0,21589.58,399.85087,55.69466306370514,21594.00486200917,21579.96557768954,10.216303700744902,24.12528979242164,-13.908986091676738
126,126,2022-09-11 08:09:00,21589.07,21591.45,21560.88,21563.97,461.37629,50.12588667595942,21581.9909172055,21577.966130478348,-6.134142237329797,19.469992557075265,-25.604134794405063
127,127,2022-09-11 08:12:00,21563.97,21579.03,21559.29,21564.62,401.40482,50.261819566919606,21575.042550323302,21576.297864168555,-9.965680642791995,14.94142744940338,-24.907108092195372
128,128,2022-09-11 08:15:00,21565.42,21576.78,21557.57,21565.27,394.59272,50.40738259423263,21571.13353019398,21574.919381147487,-9.840064569452807,11.128890215733197,-20.968954785186003
129,129,2022-09-11 08:18:00,21565.27,21577.56,21557.38,21576.01,342.15198,52.8621296689374,21573.08411811639,21575.05570850405,-3.2011030754256353,8.924275863247223,-12.125378938672858
130,130,2022-09-11 08:21:00,21576.46,21726.6,21575.24,21675.71,1705.78156,68.46628871764715,21614.134470869834,21587.637494941042,52.17469496288686,15.578186493961013,36.59650846892585
131,131,2022-09-11 08:24:00,21674.45,21692.0,21627.72,21638.58,959.3428,60.44172001004572,21623.912682521903,21594.00530807341,43.731730399475055,19.909500940963174,23.82222945851188
132,132,2022-09-11 08:27:00,21638.58,21648.89,21612.11,21640.54,586.21968,60.703546794509066,21630.56360951314,21599.822144564234,38.450720156761236,22.761996204932107,15.688723951829129
133,133,2022-09-11 08:30:00,21640.54,21653.74,21610.01,21624.05,643.84376,57.269178298635936,21627.958165707885,21602.850626493706,24.712586517154705,23.062087022197122,1.6504994949575824
134,134,2022-09-11 08:33:00,21624.71,21642.1,21620.01,21632.28,490.3726,58.53021709934143,21629.68689942473,21606.52929818199,22.936451330850105,23.04275845429758,-0.1063071234474755
135,135,2022-09-11 08:36:00,21631.44,21638.66,21622.16,21636.46,418.85646,59.18897500131817,21632.396139654837,21610.27063590924,22.613883269845246,22.976777656689528,-0.36289438684428177
136,136,2022-09-11 08:39:00,21636.46,21666.38,21634.0,21663.3,651.94513,63.22821535953486,21644.7576837929,21616.899306420586,34.825240650458,24.799618117269294,10.025622533188706
137,137,2022-09-11 08:42:00,21662.0,21682.18,21650.64,21679.02,641.79239,65.38890433376665,21658.46261027574,21624.66439311801,43.64138916926095,27.69835212526801,15.943037043992938
138,138,2022-09-11 08:45:00,21677.76,21690.62,21660.0,21681.95,649.22954,65.7923642269882,21667.857566165443,21631.82509397826,43.87170859297839,30.186560812608068,13.685147780370325
139,139,2022-09-11 08:48:00,21681.95,21702.48,21652.27,21666.42,710.31648,61.68774889948321,21667.282539699267,21636.149457230975,31.75587121823264,30.427993182704157,1.3278780355284852
140,140,2022-09-11 08:51:00,21666.43,21709.02,21665.47,21694.21,703.70937,65.79953703561722,21678.05352381956,21643.407025077104,40.25432964612992,31.939737254000427,8.31459239212949
141,141,2022-09-11 08:54:00,21694.21,21697.33,21676.68,21689.66,516.34894,64.57750703652063,21682.696114291735,21649.188646942464,36.70461055675696,32.67279468519374,4.031815871563218
142,142,2022-09-11 08:57:00,21689.66,21689.66,21656.82,21670.68,638.89075,59.604621545177096,21677.88966857504,21651.875066074655,22.293837437002367,31.07603203162584,-8.782194594623473
143,143,2022-09-11 09:00:00,21670.68,21673.36,21653.73,21669.17,533.46223,59.213945658067615,21674.401801145024,21654.036932815325,15.343717430227116,28.65567593910296,-13.311958508875843
144,144,2022-09-11 09:03:00,21669.17,21678.06,21664.64,21671.78,443.95066,59.705566146339386,21673.353080687015,21656.254816213408,13.364018990028853,26.303113331553096,-12.939094341524243
145,145,2022-09-11 09:06:00,21671.78,21676.41,21658.66,21673.4,495.20124,60.02762660455227,21673.37184841221,21658.397964186734,12.468193308191985,24.174664097189847,-11.706470788997862
146,146,2022-09-11 09:09:00,21673.4,21688.78,21671.63,21682.05,354.35499,61.78402514328498,21676.843109047328,21661.35446866339,15.714448706039548,22.87309249855134,-7.158643792511793
147,147,2022-09-11 09:12:00,21682.05,21698.35,21656.34,21665.77,648.73331,56.73147979804004,21672.413865428396,21661.906410080468,6.572749269325868,20.365347386362807,-13.792598117036938
148,148,2022-09-11 09:15:00,21666.52,21677.01,21651.69,21657.86,472.5936,54.403559520388846,21666.592319257037,21661.40060882041,-0.8710971696636989,17.098202070051038,-17.969299239714736
149,149,2022-09-11 09:18:00,21658.3,21659.79,21632.02,21647.72,552.95517,51.48689265283261,21659.043391554223,21659.69053271786,-8.352110836956854,13.182769315126746,-21.534880152083602
150,150,2022-09-11 09:21:00,21646.67,21654.97,21628.7,21633.08,537.73775,47.52528006918223,21648.658034932534,21656.364216128128,-17.578882710888138,8.45020746497061,-26.029090175858748
151,151,2022-09-11 09:24:00,21633.08,21634.07,21601.6,21619.97,773.53449,44.242362848249286,21637.182820959522,21651.81493911211,-25.67382723350238,3.2003559728978423,-28.87418320640022
152,152,2022-09-11 09:27:00,21619.97,21642.94,21597.52,21607.13,857.8949,41.237822841560565,21625.161692575715,21646.229321723098,-32.578248785946926,-2.304044759232122,-30.274204026714806
153,153,2022-09-11 09:30:00,21606.13,21624.1,21603.31,21621.52,462.76235,45.68931309836649,21623.70501554543,21643.140656507712,-24.00234845345767,-5.642245327574514,-18.360103125883157
154,154,2022-09-11 09:33:00,21621.02,21634.91,21615.21,21633.19,431.96701,49.05958378859271,21627.499009327257,21641.896824444248,-13.167324050431489,-6.799949746475587,-6.367374303955902
155,155,2022-09-11 09:36:00,21632.31,21650.71,21625.38,21640.11,450.6901,51.00129230593177,21632.543405596356,21641.673471388716,-5.176110418407916,-6.550128311388253,1.374017892980337
156,156,2022-09-11 09:39:00,21640.11,21665.4,21637.71,21654.83,412.6387,54.93621005970457,21641.458043357816,21643.318037465127,5.443227779149311,-4.704996605151704,10.148224384301015
157,157,2022-09-11 09:42:00,21655.86,21656.75,21628.98,21640.97,409.1793,50.79953970341688,21641.26282601469,21643.024532781987,0.6351941225148039,-3.8834288008953184,4.518622923410122
158,158,2022-09-11 09:45:00,21641.13,21642.0,21616.11,21624.22,481.98974,46.26549596067214,21634.445695608814,21640.673966184237,-9.743588411402015,-4.784991817896349,-4.958596593505667
159,159,2022-09-11 09:48:00,21623.62,21635.58,21618.28,21629.81,280.80717,47.93561844363367,21632.59141736529,21639.315970411208,-8.894473284628475,-5.417219735855137,-3.477253548773338
