,time,open,high,low,close,volume,RSI_14
0,2022-09-11 01:51:00,21629.86,21647.21,21625.66,21639.08,386.0137,
1,2022-09-11 01:54:00,21639.08,21671.32,21635.45,21651.54,557.57895,
2,2022-09-11 01:57:00,21651.54,21653.39,21588.55,21610.85,698.62138,
3,2022-09-11 02:00:00,21610.15,21610.85,21561.49,21568.49,818.78837,
4,2022-09-11 02:03:00,21569.26,21593.55,21568.49,21585.71,510.30117,
5,2022-09-11 02:06:00,21585.71,21612.06,21585.33,21607.3,360.64592,
6,2022-09-11 02:09:00,21607.3,21610.82,21588.69,21601.88,524.45149,
7,2022-09-11 02:12:00,21602.38,21606.3,21587.93,21594.58,346.41299,
8,2022-09-11 02:15:00,21594.29,21624.55,21593.56,21617.0,439.52444,
9,2022-09-11 02:18:00,21616.5,21625.64,21601.84,21604.25,364.88737,
10,2022-09-11 02:21:00,21604.24,21622.19,21602.79,21611.21,400.42962,
11,2022-09-11 02:24:00,21611.21,21616.38,21601.37,21607.83,294.72548,
12,2022-09-11 02:27:00,21607.83,21607.83,21567.54,21578.63,402.7665,
13,2022-09-11 02:30:00,21578.63,21579.17,21509.72,21524.1,737.39346,
14,2022-09-11 02:33:00,21523.17,21532.65,21477.0,21497.18,627.0435,26.599604221634856
15,2022-09-11 02:36:00,21497.18,21506.73,21478.42,21492.99,590.98911,26.20954637948443
16,2022-09-11 02:39:00,21492.26,21514.85,21491.03,21498.07,428.74747,27.595829058098932
17,2022-09-11 02:42:00,21497.05,21498.53,21480.64,21488.0,510.4941,26.53176399548718
18,2022-09-11 02:45:00,21489.01,21506.03,21484.82,21494.98,415.41737,28.58723438865335
19,2022-09-11 02:48:00,21494.54,21504.87,21483.16,21489.75,404.71599,27.956103831630674
20,2022-09-11 02:51:00,21489.92,21495.9,21455.85,21460.0,557.98788,24.625641119096752
21,2022-09-11 02:54:00,21460.0,21491.93,21450.01,21490.88,489.1799,33.48356422169767
22,2022-09-11 02:57:00,21490.88,21516.48,21484.57,21507.1,630.06991,37.629707419921424
23,2022-09-11 03:00:00,21505.86,21522.84,21504.44,21511.86,321.07812,38.83463701431067
24,2022-09-11 03:03:00,21511.86,21539.4,21510.93,21538.85,501.70844,45.288810862920364
25,2022-09-11 03:06:00,21538.35,21543.42,21525.02,21536.92,386.86349,44.923762560736854
26,2022-09-11 03:09:00,21536.92,21541.45,21526.31,21533.81,359.12558,44.30404956606527
27,2022-09-11 03:12:00,21533.86,21548.08,21532.44,21542.46,359.80223,46.514060929795264
28,2022-09-11 03:15:00,21542.26,21552.13,21536.79,21550.66,430.67085,48.59637881844895
29,2022-09-11 03:18:00,21550.66,21565.0,21545.94,21551.29,490.22509,48.76142891968713
30,2022-09-11 03:21:00,21550.92,21557.4,21514.58,21555.8,495.7428,49.999142646793885
31,2022-09-11 03:24:00,21555.8,21557.87,21536.13,21552.46,383.47728,49.05409634743278
32,2022-09-11 03:27:00,21553.37,21557.97,21522.47,21531.13,351.38066,43.410977860142125
33,2022-09-11 03:30:00,21529.96,21543.26,21525.01,21540.63,304.67098,46.37013498886988
34,2022-09-11 03:33:00,21539.75,21542.13,21529.65,21537.24,319.18701,45.456665207040196
35,2022-09-11 03:36:00,21537.24,21558.54,21535.66,21552.78,295.72674,50.29089984840402
36,2022-09-11 03:39:00,21552.5,21553.4,21534.35,21542.76,223.68694,47.375227375641764
37,2022-09-11 03:42:00,21542.76,21556.34,21530.0,21530.0,303.49821,43.8858980809772
38,2022-09-11 03:45:00,21530.57,21548.18,21507.49,21515.72,564.8302,40.30787779250462
39,2022-09-11 03:48:00,21515.32,21528.73,21505.05,21524.04,433.30901,43.212886285827665
40,2022-09-11 03:51:00,21524.05,21533.66,21515.73,21526.85,265.47688,44.20059219900935
41,2022-09-11 03:54:00,21526.0,21558.1,21524.62,21556.97,355.54455,53.53053286137913
42,2022-09-11 03:57:00,21556.27,21565.11,21540.01,21542.42,356.01313,49.24682144297808
43,2022-09-11 04:00:00,21542.42,21564.77,21542.42,21555.83,472.32655,52.98137770775371
44,2022-09-11 04:03:00,21555.83,21584.1,21555.33,21580.84,620.17251,59.03552218698833
45,2022-09-11 04:06:00,21579.47,21600.0,21576.37,21593.06,649.1412,61.63485518886286
46,2022-09-11 04:09:00,21592.16,21608.74,21591.92,21596.19,389.39777,62.294808875334375
47,2022-09-11 04:12:00,21596.22,21626.26,21591.81,21617.88,537.11042,66.58448649111423
48,2022-09-11 04:15:00,21617.88,21626.73,21595.95,21626.05,411.83163,68.05857961591067
49,2022-09-11 04:18:00,21625.51,21643.61,21613.02,21617.27,549.96307,64.75266544505092
50,2022-09-11 04:21:00,21617.27,21626.0,21604.15,21613.67,452.88253,63.39296749352964
51,2022-09-11 04:24:00,21612.71,21623.0,21608.26,21616.15,385.75966,63.95449339053596
52,2022-09-11 04:27:00,21616.84,21617.56,21602.77,21608.47,318.11606,60.84203728152706
53,2022-09-11 04:30:00,21609.71,21622.35,21607.14,21616.25,282.94291,62.816226147156925
54,2022-09-11 04:33:00,21616.25,21626.31,21611.64,21623.32,310.72573,64.56458521558092
55,2022-09-11 04:36:00,21623.98,21625.9,21593.14,21595.87,440.47986,53.956672395074264
56,2022-09-11 04:39:00,21595.87,21616.96,21581.9,21615.31,411.65282,59.08375109269068
57,2022-09-11 04:42:00,21615.31,21618.06,21600.04,21602.97,335.05335,54.90435388518705
58,2022-09-11 04:45:00,21603.71,21605.28,21592.62,21597.73,377.90531,53.18396314712403
59,2022-09-11 04:48:00,21597.75,21599.79,21569.0,21570.65,462.37628,45.28644555219989
60,2022-09-11 04:51:00,21569.79,21581.76,21539.19,21540.47,625.74233,38.436207105113866
61,2022-09-11 04:54:00,21540.47,21560.3,21537.18,21551.1,502.89894,41.77686317492588
62,2022-09-11 04:57:00,21551.1,21566.0,21548.0,21556.42,286.18606,43.43128319228002
63,2022-09-11 05:00:00,21555.12,21566.76,21524.2,21541.57,561.10444,40.01341507922014
64,2022-09-11 05:03:00,21541.13,21576.48,21537.19,21572.51,445.28569,49.01596224879785
65,2022-09-11 05:06:00,21572.51,21573.12,21544.63,21552.17,440.35509,44.3082374747893
66,2022-09-11 05:09:00,21552.17,21582.61,21546.51,21576.24,425.29689,50.38156147089574
67,2022-09-11 05:12:00,21576.24,21582.64,21568.76,21577.74,293.44947,50.74206666505212
68,2022-09-11 05:15:00,21578.28,21602.99,21577.74,21591.5,598.23519,54.04083928152379
69,2022-09-11 05:18:00,21592.58,21609.27,21585.23,21586.87,340.94418,52.760479083211465
70,2022-09-11 05:21:00,21586.87,21586.87,21557.78,21571.8,428.47797,48.71482994682212
71,2022-09-11 05:24:00,21571.8,21577.5,21557.21,21559.59,427.45143,45.659898152982166
72,2022-09-11 05:27:00,21558.9,21586.1,21556.46,21577.41,459.39417,50.53532052538815
73,2022-09-11 05:30:00,21577.41,21581.99,21554.0,21558.64,357.5938,45.86726611768272
74,2022-09-11 05:33:00,21558.64,21587.89,21556.97,21581.07,427.87169,51.618604968912074
75,2022-09-11 05:36:00,21581.86,21600.0,21572.58,21598.56,426.99316,55.5815463570717
76,2022-09-11 05:39:00,21598.84,21609.0,21593.85,21607.44,369.35741,57.48561668830811
77,2022-09-11 05:42:00,21607.44,21617.53,21583.79,21587.91,512.02719,52.187073758790504
78,2022-09-11 05:45:00,21587.91,21596.98,21580.79,21594.65,358.24013,53.77071490377949
79,2022-09-11 05:48:00,21595.57,21611.0,21586.07,21610.95,351.02019,57.44189838868184
80,2022-09-11 05:51:00,21610.11,21616.27,21592.34,21602.59,432.64557,55.028228875659124
81,2022-09-11 05:54:00,21602.59,21612.31,21599.0,21603.32,383.78579,55.205230638371425
82,2022-09-11 05:57:00,21603.32,21612.25,21587.44,21590.3,363.20587,51.325150972152
83,2022-09-11 06:00:00,21590.3,21609.19,21588.87,21602.53,298.88285,54.55614208545148
84,2022-09-11 06:03:00,21602.53,21609.82,21596.48,21597.75,329.00255,53.07330510895761
85,2022-09-11 06:06:00,21598.97,21608.44,21590.0,21604.02,302.13303,54.808432972090614
86,2022-09-11 06:09:00,21604.91,21627.62,21602.38,21620.54,462.04209,59.09951807086604
87,2022-09-11 06:12:00,21620.54,21629.06,21603.95,21624.16,342.90801,59.99590877957526
88,2022-09-11 06:15:00,21625.34,21628.01,21611.59,21614.53,294.22168,56.4514769348799
89,2022-09-11 06:18:00,21614.64,21629.99,21611.33,21625.31,291.41988,59.34679911160564
90,2022-09-11 06:21:00,21625.31,21634.4,21585.68,21585.9,466.65823,47.03510219819207
91,2022-09-11 06:24:00,21586.6,21591.0,21544.38,21549.72,619.74279,39.030013811348994
92,2022-09-11 06:27:00,21549.72,21559.81,21511.25,21515.64,943.42397,33.28367736809841
93,2022-09-11 06:30:00,21515.64,21516.64,21363.14,21402.22,2507.41377,21.787135597305195
94,2022-09-11 06:33:00,21402.22,21411.22,21350.0,21402.51,1456.44942,21.861453643554352
95,2022-09-11 06:36:00,21402.75,21420.62,21390.5,21402.32,1125.62323,21.846806789747273
96,2022-09-11 06:39:00,21402.32,21416.0,21385.92,21389.57,859.95306,20.8378789884367
