,Unnamed: 0,time,open,high,low,close,volume,RSI_14,ema_4,ema_15,macd,macdSignal,macdHist
255,255,2022-09-12 15:26:00,22291.99,22305.44,22289.59,22291.68,211.25442,47.866230337954754,22292.465690664696,22292.973970105548,-1.5685048520863347,0.7380020760132973,-2.306506928099632
256,256,2022-09-12 15:27:00,22291.68,22315.18,22285.41,22305.26,233.92278,52.758768580107805,22297.583414398818,22294.509723842355,6.049573792417505,1.5551669554600984,4.494406836957406
257,257,2022-09-12 15:28:00,22306.13,22319.93,22300.63,22314.95,194.95038,55.93640167706615,22304.53004863929,22297.06475836206,12.880612174838461,3.2975431430567697,9.583069031781692
258,258,2022-09-12 15:29:00,22313.87,22340.46,22312.72,22324.26,327.77364,58.8035670412103,22312.422029183574,22300.4641635668,18.674413291992096,5.663215473662205,13.01119781832989
259,259,2022-09-12 15:30:00,22325.44,22347.0,22322.75,22328.3,291.1893,60.01930367443183,22318.773217510145,22303.94364312095,20.842896877660678,7.998551074277355,12.844345803383323
260,260,2022-09-12 15:31:00,22328.3,22331.36,22296.43,22298.58,254.29331,48.64615891254756,22310.69593050609,22303.273187730832,3.7659790799516486,7.3473861520734,-3.5814070721217517
261,261,2022-09-12 15:32:00,22299.73,22316.58,22287.61,22312.73,259.74002,53.19379174439752,22311.509558303653,22304.45528926448,6.044560242393345,7.146951396738007,-1.1023911543446623
262,262,2022-09-12 15:33:00,22311.4,22318.0,22299.28,22315.93,243.95263,54.18195173886975,22313.27773498219,22305.88962810642,7.872189445555705,7.258526481171499,0.613662964384206
263,263,2022-09-12 15:34:00,22315.93,22318.58,22295.88,22306.77,213.75166,50.8712046368465,22310.674640989317,22305.999674593117,2.8150877090847644,6.574920516235078,-3.759832807150314
264,264,2022-09-12 15:35:00,22307.73,22309.16,22271.22,22294.5,337.15621,46.75032639981481,22304.20478459359,22304.562215268976,-5.440082811146567,4.726458465868671,-10.166541277015238
265,265,2022-09-12 15:36:00,22294.5,22298.17,22238.61,22247.84,431.15233,35.104598760977865,22281.658870756153,22297.471938360355,-32.22668026711108,-0.9586398007435992,-31.26804046636748
266,266,2022-09-12 15:37:00,22249.21,22255.0,22204.22,22240.22,435.0744,33.631203363162015,22265.08332245369,22290.31544606531,-41.16443684175829,-7.1441470378227825,-34.020289803935505
267,267,2022-09-12 15:38:00,22239.51,22254.27,22230.0,22243.62,337.06948,34.943270776930014,22256.497993472214,22284.478515307146,-38.27406102183522,-11.933364573824697,-26.340696448010526
268,268,2022-09-12 15:39:00,22243.63,22274.95,22242.04,22258.78,337.90559,40.583588782379074,22257.410796083328,22281.26620089375,-25.95159147191589,-14.090014865838727,-11.861576606077163
269,269,2022-09-12 15:40:00,22258.78,22278.5,22255.22,22266.04,256.98132,43.126568525140925,22260.862477649996,22279.362925782032,-16.212958804433583,-14.41662162562255,-1.796337178811033
270,270,2022-09-12 15:41:00,22266.04,22270.0,22241.38,22247.07,254.63392,38.49092315505679,22255.34548659,22275.326310059278,-22.07575747343435,-15.594950217593597,-6.4808072558407535
271,271,2022-09-12 15:42:00,22247.06,22250.01,22211.22,22220.88,461.36218,33.18711662798567,22241.559291954,22268.520521301867,-35.77516531350557,-18.699598693887747,-17.07556661961782
272,272,2022-09-12 15:43:00,22220.88,22226.4,22179.01,22203.84,807.24282,30.26505366320256,22226.4715751724,22260.435456139134,-45.64075732832498,-22.844392329955014,-22.796364998369967
273,273,2022-09-12 15:44:00,22203.8,22210.26,22165.66,22169.21,584.8452,25.375188252633755,22203.56694510344,22249.032274121742,-62.903194370090205,-29.007284951514272,-33.89590941857593
274,274,2022-09-12 15:45:00,22167.79,22189.55,22141.8,22160.41,841.10841,24.30072977361828,22186.304167062066,22237.954489856525,-66.99205890481244,-34.85109632894476,-32.140962575867675
275,275,2022-09-12 15:46:00,22160.42,22195.54,22150.91,22173.16,359.11308,28.992095158658337,22181.04650023724,22229.85517862446,-55.41843675664131,-38.015302548590384,-17.40313420805093
276,276,2022-09-12 15:47:00,22173.62,22210.91,22170.17,22193.07,255.65934,35.69409173502451,22185.855900142345,22225.2570312964,-36.530195979910786,-37.78682461494737,1.2566286350365843
277,277,2022-09-12 15:48:00,22191.59,22198.48,22152.12,22154.5,174.70803,29.821949169724377,22173.313540085408,22216.41240238435,-48.3971312239737,-39.4191794778745,-8.977951746099201
278,278,2022-09-12 15:49:00,22156.99,22157.07,22120.0,22134.69,352.58559,27.33462234489946,22157.864124051244,22206.197102086306,-58.088723074572044,-42.29141695428951,-15.797306120282535
279,279,2022-09-12 15:50:00,22134.69,22158.74,22117.19,22142.82,205.62761,29.91803539603545,22151.846474430746,22198.274964325516,-51.389074224782235,-43.691056534365316,-7.698017690416918
280,280,2022-09-12 15:51:00,22141.75,22144.62,22073.17,22113.78,529.58465,26.318705975026564,22136.61988465845,22187.713093784827,-60.37370240375094,-46.25761743734772,-14.116084966403221
281,281,2022-09-12 15:52:00,22113.78,22142.86,22113.28,22139.02,227.71796,33.77600137279201,22137.57993079507,22181.626457061724,-44.141376997344196,-45.93204198503948,1.790664987695287
282,282,2022-09-12 15:53:00,22137.64,22140.0,22108.81,22108.88,170.96201,29.88615279698392,22126.099958477043,22172.533149929008,-51.60302725794827,-46.80450125779468,-4.798526000153586
283,283,2022-09-12 15:54:00,22108.88,22109.7,22078.86,22090.16,260.6519,27.748618427169404,22111.723975086225,22162.23650618788,-59.155679354753374,-48.70468250348063,-10.450996851272741
284,284,2022-09-12 15:55:00,22090.16,22096.76,22046.7,22075.6,572.9239,26.180219313029102,22097.274385051733,22151.406942914396,-63.844607351184095,-51.03390171081963,-12.810705640364468
285,285,2022-09-12 15:56:00,22075.6,22075.72,22000.0,22023.53,718.03884,21.500014470228663,22067.77663103104,22135.422325050098,-87.29477700782809,-56.612497910359394,-30.682279097468694
286,286,2022-09-12 15:57:00,22023.53,22101.99,22022.8,22083.39,426.54589,35.72541976116401,22074.021978618624,22128.918284418836,-54.38440139682643,-56.26971383135432,1.88531243452789
287,287,2022-09-12 15:58:00,22082.59,22113.65,22080.05,22110.63,292.71258,40.96791748285603,22088.665187171177,22126.63224886648,-25.51479054059746,-51.53818717123788,26.02339663064042
288,288,2022-09-12 15:59:00,22108.9,22143.67,22108.41,22114.5,326.22565,41.6955121898091,22098.999112302707,22125.11571775817,-12.842699356300727,-45.58503519970909,32.74233584340836
289,289,2022-09-12 16:00:00,22112.59,22147.78,22108.92,22143.33,268.79988,46.94202192767754,22116.731467381625,22127.392503038398,7.335700261948659,-37.443383590223284,44.779083852171944
290,290,2022-09-12 16:01:00,22145.16,22204.26,22140.63,22194.2,454.56742,54.68963370159591,22147.718880428976,22135.7434401586,39.643620128375915,-25.583844556592638,65.22746468496855
291,291,2022-09-12 16:02:00,22194.2,22199.26,22155.2,22156.56,304.55353,48.98940971149405,22151.255328257386,22138.345510138774,25.37847518948911,-17.74348767258006,43.12196286206917
292,292,2022-09-12 16:03:00,22157.41,22168.66,22138.57,22154.32,337.21359,48.66433678354943,22152.48119695443,22140.342321371427,17.806902190299297,-12.274196924444773,30.08109911474407
293,293,2022-09-12 16:04:00,22151.66,22155.3,22099.34,22120.95,355.05525,43.98215790465122,22139.86871817266,22137.9182812,-3.760610204160912,-10.96441435209341,7.203804147932498
294,294,2022-09-12 16:05:00,22120.95,22137.86,22106.6,22116.61,304.54147,43.39734285800601,22130.565230903598,22135.25474605,-11.971615099966584,-11.119368313304667,-0.852246786661917
295,295,2022-09-12 16:06:00,22116.61,22122.82,22080.95,22085.67,359.62136,39.37753080758301,22112.607138542156,22129.056652793748,-29.78087294987199,-13.990369026622718,-15.790503923249274
296,296,2022-09-12 16:07:00,22085.67,22118.54,22079.74,22114.62,354.48671,44.55282425951863,22113.412283125293,22127.25207119453,-16.83858095540927,-14.428555477205265,-2.4100254782040054
297,297,2022-09-12 16:08:00,22114.62,22127.14,22080.5,22085.63,328.81902,40.79693145775784,22102.299369875178,22122.049312295214,-27.064267183195625,-16.372511124280706,-10.691756058914919
298,298,2022-09-12 16:09:00,22085.59,22085.98,22043.85,22057.3,432.50601,37.47238555922653,22084.299621925107,22113.955648258314,-42.72197501049595,-20.426274799083053,-22.2957002114129
299,299,2022-09-12 16:10:00,22056.1,22072.98,22027.43,22032.06,587.52846,34.75500972939103,22063.403773155063,22103.718692226026,-56.909137270780775,-26.039022871651934,-30.87011439912884
300,300,2022-09-12 16:11:00,22032.06,22061.0,22010.96,22026.22,506.15548,34.138149847296184,22048.530263893037,22094.031355697774,-59.06372749968432,-31.11974666057999,-27.943980839104327
301,301,2022-09-12 16:12:00,22026.22,22074.39,22020.2,22044.51,308.01564,37.85811665815797,22046.922158335823,22087.841186235553,-44.681388899174635,-33.20615315882532,-11.475235740349312
302,302,2022-09-12 16:13:00,22046.27,22068.65,22043.11,22063.51,254.3659,41.5513296398011,22053.557295001494,22084.799787956108,-26.421478734657285,-32.1623570935687,5.7408783589114165
303,303,2022-09-12 16:14:00,22063.5,22090.99,22056.03,22088.98,244.40273,46.16987641487757,22067.726377000898,22085.322314461595,-5.213817688494601,-28.01642795432653,22.80261026583193
304,304,2022-09-12 16:15:00,22088.98,22118.77,22053.96,22071.18,282.22729,43.57822837463811,22069.10782620054,22083.554525153897,-8.117042925070564,-24.954984103671766,16.837941178601202
305,305,2022-09-12 16:16:00,22073.76,22115.96,22068.78,22103.58,214.27348,49.17113319265266,22082.896695720323,22086.05770950966,9.045762488814944,-19.724100012519965,28.76986250133491
306,306,2022-09-12 16:17:00,22103.58,22108.99,22078.74,22108.72,144.38735,50.017601293501926,22093.226017432193,22088.890495820953,15.941171831596876,-14.237135113425065,30.17830694502194
307,307,2022-09-12 16:18:00,22108.72,22120.55,22092.98,22106.96,171.68396,49.71232123007136,22098.719610459317,22091.149183843336,15.577519256701635,-9.65026521032865,25.227784467030283
308,308,2022-09-12 16:19:00,22107.09,22108.7,22075.73,22083.42,230.08644,45.69511751589469,22092.59976627559,22090.18303586292,1.5331290233589243,-7.9297430205305615,9.462872043889487
309,309,2022-09-12 16:20:00,22084.74,22103.97,22070.22,22100.26,336.7474,48.87777479424052,22095.663859765355,22091.442656380055,6.320915931646596,-5.737333950964844,12.05824988261144
310,310,2022-09-12 16:21:00,22099.25,22115.66,22074.34,22090.91,416.61831,47.222926815028,22093.762315859214,22091.376074332547,2.1555285112299316,-4.523047418319494,6.678575929549425
311,311,2022-09-12 16:22:00,22090.91,22106.36,22084.92,22104.62,230.87546,49.90137360884912,22098.105389515527,22093.03156504098,8.07259183322094,-2.58525676423635,10.65784859745729
312,312,2022-09-12 16:23:00,22105.9,22144.4,22103.33,22135.21,324.84695,55.34663373692491,22112.947233709318,22098.303869410858,25.379068629954418,1.7169471425622298,23.662121487392188
313,313,2022-09-12 16:24:00,22135.21,22147.37,22129.0,22130.32,295.8493,54.33004120978049,22119.89634022559,22102.305885734502,25.514800270793785,5.378155316136315,20.13664495465747
314,314,2022-09-12 16:25:00,22131.71,22158.72,22125.37,22152.83,239.65868,58.14149560335076,22133.069804135353,22108.62140001769,35.291362720741745,9.98018722453715,25.311175496204594
315,315,2022-09-12 16:26:00,22155.47,22159.97,22137.01,22143.97,132.2368,56.15498302913294,22137.429882481214,22113.03997501548,30.253359631104104,13.09913682554745,17.154222805556653
316,316,2022-09-12 16:27:00,22145.0,22189.81,22143.45,22188.3,244.95991,62.97186335468778,22157.77792948873,22122.447478138543,49.75141566021921,18.73794895395849,31.01346670626072
317,317,2022-09-12 16:28:00,22186.02,22218.83,22178.35,22199.71,301.15866,64.50170175406552,22174.550757693236,22132.105293371227,57.04717267661181,24.631675680520537,32.41549699609127
318,318,2022-09-12 16:29:00,22201.58,22213.84,22197.73,22211.22,204.61479,66.02655366145848,22189.21845461594,22141.994631699825,60.222642687869666,30.107209066266556,30.11543362160311
319,319,2022-09-12 16:30:00,22211.22,22216.31,22175.0,22205.94,306.95616,64.65452760689115,22195.907072769565,22149.987802737345,52.97087689664477,33.62469642478628,19.34618047185849
320,320,2022-09-12 16:31:00,22205.94,22213.94,22184.65,22189.77,350.75303,60.50770738191509,22193.45224366174,22154.960577395177,37.54339994392649,34.22757388926939,3.3158260546571015
321,321,2022-09-12 16:32:00,22187.8,22198.67,22174.1,22191.18,250.3507,60.74414386708741,22192.543346197046,22159.48800522078,30.501382162568916,33.65431362362316,-3.1529314610542443
322,322,2022-09-12 16:33:00,22191.18,22211.99,22185.66,22207.76,290.85896,63.51057145699994,22198.630007718228,22165.52200456818,34.598454166836746,33.799566014886786,0.79888815194996
323,323,2022-09-12 16:34:00,22207.76,22226.91,22191.61,22193.23,253.66442,59.54996119718309,22196.470004630937,22168.98550399716,24.957301264348644,32.43921759172707,-7.481916327378428
324,324,2022-09-12 16:35:00,22193.23,22198.52,22173.33,22184.98,173.69765,57.36261247109032,22191.87400277856,22170.984815997515,15.553652535687434,29.841438352336358,-14.287785816648924
325,325,2022-09-12 16:36:00,22182.31,22190.2,22175.68,22182.94,127.05793,56.80696539035306,22188.300401667137,22172.479213997827,10.366496010901756,26.845293376731036,-16.47879736582928
326,326,2022-09-12 16:37:00,22181.25,22192.57,22165.0,22181.64,272.90303,56.4318264994432,22185.63624100028,22173.6243122481,7.253184480552591,23.831122777318967,-16.577938296766376
327,327,2022-09-12 16:38:00,22181.64,22199.07,22178.32,22194.49,233.85711,59.29336849894865,22189.17774460017,22176.232523217088,12.562389195736614,22.097471457075528,-9.535082261338914
328,328,2022-09-12 16:39:00,22194.49,22210.4,22187.87,22203.08,236.89619,61.13120376676128,22194.738646760103,22179.588457814953,17.560835962725832,21.399527534867882,-3.83869157214205
329,329,2022-09-12 16:40:00,22203.08,22216.86,22198.55,22214.03,228.67505,63.39966870350008,22202.45518805606,22183.893650588085,23.28386849872186,21.68942614469157,1.5944423540302886
330,330,2022-09-12 16:41:00,22213.36,22228.4,22203.22,22218.05,259.16914,64.22514662103895,22208.693112833636,22188.163194264573,25.011511809232616,22.200516246928654,2.8109955623039617
331,331,2022-09-12 16:42:00,22217.09,22239.09,22213.02,22237.02,324.12989,67.90388476262163,22220.023867700183,22194.2702949815,33.404696604786295,23.924236301983676,9.48046030280262
332,332,2022-09-12 16:43:00,22237.02,22250.0,22223.28,22233.25,257.01174,66.44164005081944,22225.31432062011,22199.142758108814,30.84942140307612,24.989649394459438,5.859772008616684
333,333,2022-09-12 16:44:00,22231.78,22258.0,22230.01,22254.7,178.99644,70.35339018245965,22237.068592372067,22206.087413345213,38.8090599978641,27.115712564214,11.693347433650096
334,334,2022-09-12 16:45:00,22252.72,22259.59,22230.0,22233.79,200.49805,62.68277788814335,22235.75715542324,22209.55023667706,26.506816925437306,27.02203631209451,-0.5152193866572041
335,335,2022-09-12 16:46:00,22232.28,22235.31,22212.45,22216.76,158.00955,57.21167406284218,22228.158293253946,22210.451457092426,11.51400742225087,24.636185713657028,-13.122178291406158
336,336,2022-09-12 16:47:00,22216.76,22251.99,22216.76,22230.3,287.11047,60.18703682756438,22229.014975952367,22212.93252495587,13.38061735046358,22.904559811627266,-9.523942461163685
337,337,2022-09-12 16:48:00,22232.49,22234.31,22208.17,22223.6,324.56664,58.03645330361871,22226.848985571418,22214.265959336386,9.15713867634986,20.78957194466151,-11.632433268311651
338,338,2022-09-12 16:49:00,22225.11,22232.07,22218.93,22223.62,241.35271,58.04127295396344,22225.55739134285,22215.435214419336,7.133721399262868,18.688671860754027,-11.55495046149116
339,339,2022-09-12 16:50:00,22223.62,22244.72,22221.86,22241.73,226.74678,62.26731832219794,22232.02643480571,22218.72206261692,15.573736728172662,18.209451071126125,-2.635714342953463
340,340,2022-09-12 16:51:00,22244.7,22273.59,22236.09,22241.38,342.68606,62.13706258911945,22235.767860883425,22221.554304789803,16.440964558463747,17.93737622302422,-1.4964116645604726
341,341,2022-09-12 16:52:00,22240.0,22249.57,22213.13,22225.55,265.3078,56.39131598889959,22231.680716530056,22222.05376669108,6.787411304238049,16.221997004749426,-9.434585700511377
342,342,2022-09-12 16:53:00,22225.55,22249.16,22222.05,22232.34,235.18227,58.17770939894502,22231.944429918032,22223.339545854695,7.016614914864476,14.805784375536357,-7.78916946067188
343,343,2022-09-12 16:54:00,22232.34,22243.83,22225.07,22239.42,166.09719,60.016908170011575,22234.93465795082,22225.349602622857,10.23513018772428,14.102606808180653,-3.8674766204563724
344,344,2022-09-12 16:55:00,22239.42,22250.0,22234.93,22243.49,229.03547,61.07659494264171,22238.356794770494,22227.617152295,12.425800805420295,13.844636653909829,-1.4188358484895343
345,345,2022-09-12 16:56:00,22243.49,22245.91,22230.74,22235.46,197.05388,57.82055861593295,22237.198076862296,22228.597508258124,7.671478912274324,12.894920078273596,-5.223441165999272
346,346,2022-09-12 16:57:00,22236.46,22242.54,22224.48,22239.42,188.2897,58.98188540098127,22238.086846117378,22229.95031972586,7.728098906496598,12.100024513384827,-4.3719256068882295
347,347,2022-09-12 16:58:00,22239.42,22240.02,22224.51,22229.75,142.10733,54.99962787517554,22234.752107670425,22229.92527976013,1.9001803353603464,10.530817716765677,-8.63063738140533
348,348,2022-09-12 16:59:00,22229.14,22234.9,22213.05,22217.41,200.59415,50.32971743390876,22227.815264602254,22228.360869790115,-6.533678837218758,7.905510554614225,-14.439189391832983
349,349,2022-09-12 17:00:00,22218.23,22229.95,22215.85,22220.49,166.12109,51.43803768456598,22224.885158761354,22227.37701106635,-6.74668892376576,5.651326019478843,-12.398014943244602
350,350,2022-09-12 17:01:00,22220.49,22220.49,22183.33,22190.0,398.28636,41.55329264862559,22210.931095256812,22222.704884683055,-22.469852822214307,1.3249908130645114,-23.794843635278816
351,351,2022-09-12 17:02:00,22190.54,22202.24,22164.18,22169.8,361.34538,36.54299175879194,22194.478657154086,22216.091774097673,-35.78811325312199,-4.384717504810335,-31.403395748311656
352,352,2022-09-12 17:03:00,22169.8,22202.73,22137.43,22189.66,412.48332,43.72706117255235,22192.551194292453,22212.787802335464,-25.862445088441746,-7.688983286907475,-18.17346180153427
353,353,2022-09-12 17:04:00,22189.66,22202.88,22187.02,22187.02,249.31201,43.02968285842256,22190.338716575472,22209.56682704353,-22.104145833003713,-9.906700601691512,-12.197445231312201
354,354,2022-09-12 17:05:00,22188.15,22198.55,22179.78,22191.11,280.6633,44.50629334000924,22190.647229945283,22207.25972366309,-16.872268640723632,-10.978326453850299,-5.893942186873334
355,355,2022-09-12 17:06:00,22192.73,22210.0,22189.79,22208.69,172.62389,50.45102469476358,22197.86433796717,22207.438508205203,-4.485080239333911,-9.979365497770853,5.494285258436943
356,356,2022-09-12 17:07:00,22208.69,22226.18,22204.51,22220.29,204.33844,53.95600287942021,22206.8346027803,22209.044944679554,5.678781320119015,-7.570419833480104,13.249201153599119
357,357,2022-09-12 17:08:00,22220.08,22256.86,22215.86,22239.34,322.7197,59.075797511798754,22219.836761668183,22212.83182659461,18.270227431061357,-3.594935638935264,21.865163069996623
358,358,2022-09-12 17:09:00,22239.34,22244.23,22224.07,22231.09,240.74453,56.16323478072726,22224.33805700091,22215.114098270285,15.883736091462197,-0.5982169111818081,16.481953002644005
359,359,2022-09-12 17:10:00,22231.76,22241.71,22228.72,22231.36,219.53627,56.23927523451262,22227.146834200546,22217.1448359865,13.926417607446638,1.6363422455302605,12.290075361916378
360,360,2022-09-12 17:11:00,22231.36,22233.94,22222.0,22227.09,130.63587,54.6254733868369,22227.124100520326,22218.387981488188,9.845732924735785,2.899325426946495,6.94640749778929
361,361,2022-09-12 17:12:00,22228.0,22259.15,22227.09,22252.97,246.08233,61.78334973133157,22237.462460312196,22222.710733802163,21.59435886753272,5.775484417805915,15.818874449726804
362,362,2022-09-12 17:13:00,22252.97,22255.87,22240.77,22252.28,191.98886,61.50476944442536,22243.389476187316,22226.40689207689,22.700907796115644,8.379395706776643,14.321512089339
363,363,2022-09-12 17:14:00,22251.32,22255.86,22237.92,22243.72,183.60923,58.01020777712792,22243.52168571239,22228.57103056728,16.437385682496824,9.619086472272055,6.818299210224769
364,364,2022-09-12 17:15:00,22243.72,22259.15,22232.55,22249.66,222.86101,59.72048121578296,22245.977011427432,22231.20715174637,16.334822789005557,10.65227667484644,5.682546114159116
365,365,2022-09-12 17:16:00,22248.91,22249.66,22226.54,22226.92,223.4999,51.13391422282053,22238.35420685646,22230.671257778075,2.725209260752308,9.432727841908882,-6.707518581156574
366,366,2022-09-12 17:17:00,22228.1,22239.75,22218.26,22235.96,162.19274,53.967420809887415,22237.396524113876,22231.332350555815,3.372635640520457,8.5004059647722,-5.127770324251744
367,367,2022-09-12 17:18:00,22237.51,22275.0,22232.47,22272.36,244.03054,63.216310472242,22251.381914468326,22236.460806736337,22.673213426631264,10.680837881981287,11.992375544649978
368,368,2022-09-12 17:19:00,22273.74,22301.02,22267.03,22292.04,406.45665,67.06879025531379,22267.645148680996,22243.408205894295,36.72953914914251,14.688330384621475,22.041208764521038
369,369,2022-09-12 17:20:00,22291.31,22292.57,22267.14,22272.11,243.90025,60.19335043133685,22269.4310892086,22246.995930157507,26.896074211275845,16.566444819491377,10.329629391784469
370,370,2022-09-12 17:21:00,22272.11,22279.12,22251.97,22263.12,234.26186,57.337998664544045,22266.90665352516,22249.011438887817,16.869866632667254,16.61312509844151,0.25674153422574264
371,371,2022-09-12 17:22:00,22263.12,22297.64,22255.38,22296.98,276.818,64.22197555312924,22278.935992115094,22255.00750902684,30.53252963149862,18.754571949681065,11.777957681817554
372,372,2022-09-12 17:23:00,22296.92,22321.5,22294.4,22305.53,404.98894,65.72590684528767,22289.573595269056,22261.322820398484,36.325518530582485,21.457794500588975,14.86772402999351
373,373,2022-09-12 17:24:00,22305.53,22309.01,22277.97,22285.82,203.06593,59.51515209765219,22288.072157161434,22264.384967848673,24.2581136764893,21.888612835342872,2.3695008411464293
374,374,2022-09-12 17:25:00,22285.82,22301.22,22264.72,22266.95,141.2361,54.23155370656041,22279.62329429686,22264.70559686759,8.551697725175472,19.836779741470963,-11.28508201629549
375,375,2022-09-12 17:26:00,22266.95,22276.03,22255.0,22274.69,158.43032,55.958650253086326,22277.649976578115,22265.95364725914,7.382137763666833,17.920680975654943,-10.53854321198811
376,376,2022-09-12 17:27:00,22273.86,22309.0,22273.86,22291.43,234.1488,59.51680176867335,22283.16198594687,22269.138191351747,15.31607486246503,17.519972342856494,-2.203897480391465
377,377,2022-09-12 17:28:00,22292.71,22309.33,22289.82,22299.08,223.52019,61.06489061324819,22289.529191568123,22272.88091743278,20.326672258786857,17.951772329922704,2.374899928864153
378,378,2022-09-12 17:29:00,22300.02,22308.85,22291.97,22305.28,154.71252,62.32242241455459,22295.829514940873,22276.930802753683,23.27402952805278,18.770581129635023,4.503448398417756
379,379,2022-09-12 17:30:00,22304.15,22311.79,22283.16,22290.58,233.06049,57.57435388115511,22293.729708964525,22278.636952409473,14.216685670013248,18.06998182815475,-3.8532961581415
380,380,2022-09-12 17:31:00,22290.58,22291.25,22262.59,22271.27,246.28549,51.97291791289918,22284.745825378715,22277.71608335829,0.03774760702435742,15.295791947980842,-15.258044340956484
381,381,2022-09-12 17:32:00,22271.27,22280.57,22263.5,22265.84,165.55067,50.48547938470716,22277.18349522723,22276.231572938505,-6.957745398467523,11.872170817758017,-18.82991621622554
382,382,2022-09-12 17:33:00,22265.84,22272.87,22256.56,22259.51,180.58827,48.73447675689322,22270.11409713634,22274.14137632119,-11.736199342412874,8.240113870039417,-19.97631321245229
383,383,2022-09-12 17:34:00,22259.51,22272.87,22250.0,22270.88,240.99388,51.95766631052173,22270.420458281802,22273.73370428104,-6.009423873558262,6.047877294101313,-12.057301167659574
384,384,2022-09-12 17:35:00,22271.44,22281.77,22248.06,22250.51,193.38466,46.33681751555567,22262.45627496908,22270.83074124591,-14.68485106046137,2.858226778014746,-17.543077838476115
385,385,2022-09-12 17:36:00,22250.51,22259.45,22244.57,22255.7,160.75307,47.88380215862787,22259.753764981448,22268.939398590173,-13.117765486858843,0.40038181418804,-13.518147301046884
386,386,2022-09-12 17:37:00,22256.86,22261.93,22242.21,22245.89,201.96725,45.22968855597602,22254.208258988867,22266.058223766402,-16.73102827787443,-2.2352197384369554,-14.495808539437474
387,387,2022-09-12 17:38:00,22247.52,22252.96,22230.0,22245.3,226.08897,45.06789328453089,22250.64495539332,22263.4634457956,-16.602323903913202,-4.445543456202532,-12.15678044771067
388,388,2022-09-12 17:39:00,22246.19,22246.72,22225.0,22233.65,175.92233,41.88202036454971,22243.84697323599,22259.736765071153,-21.302713848865096,-7.038954285842927,-14.26375956302217
389,389,2022-09-12 17:40:00,22233.65,22241.77,22230.48,22235.6,130.34033,42.61327062592264,22240.548183941595,22256.719669437258,-19.72702971306353,-8.990965890030711,-10.736063823032818
390,390,2022-09-12 17:41:00,22234.44,22235.6,22215.44,22217.49,174.17943,37.85014928883857,22231.324910364958,22251.8159607576,-27.17698498822574,-11.788814982060716,-15.388170006165025
391,391,2022-09-12 17:42:00,22217.49,22235.0,22212.46,22229.41,206.67129,42.41278057952057,22230.558946218975,22249.0152156629,-20.556128957654437,-13.137632516767443,-7.418496440886994
392,392,2022-09-12 17:43:00,22229.41,22252.59,22227.99,22242.45,174.10834,46.9969646278001,22235.315367731386,22248.194563705038,-9.861559085918998,-12.633621219713836,2.7720621337948383
393,393,2022-09-12 17:44:00,22243.25,22244.81,22219.48,22225.25,180.33653,42.22259146384529,22231.28922063883,22245.326493241908,-15.06876698200358,-13.008259029296873,-2.0605079527067076
394,394,2022-09-12 17:45:00,22226.43,22240.91,22223.51,22229.56,166.67871,43.76426505509381,22230.5975323833,22243.35568158667,-12.934958864694636,-12.99698208089653,0.06202321620189366
395,395,2022-09-12 17:46:00,22229.56,22246.77,22224.68,22242.99,171.48157,48.38580741597893,22235.55451942998,22243.309971388335,-4.006084620610636,-11.613767087006392,7.607682466395756
396,396,2022-09-12 17:47:00,22242.99,22246.15,22235.34,22240.55,135.1457,47.620099115732536,22237.552711657987,22242.964974964794,-2.3718689838242426,-10.191936609593753,7.820067625769511
397,397,2022-09-12 17:48:00,22240.55,22256.99,22229.83,22250.53,202.5642,51.033371618920434,22242.74362699479,22243.910603094195,3.633737220920011,-8.06490986643779,11.6986470873578
398,398,2022-09-12 17:49:00,22250.54,22266.89,22245.88,22249.25,211.6013,50.57813913081885,22245.346176196876,22244.57802770742,4.363024593767477,-6.152919949483133,10.51594454325061
399,399,2022-09-12 17:50:00,22249.25,22255.33,22240.2,22254.5,166.47885,52.45161778304556,22249.007705718126,22245.818274243993,6.985883204255515,-4.131565618138725,11.117448822394241
400,400,2022-09-12 17:51:00,22254.51,22274.69,22251.34,22271.11,188.98846,57.89044563480943,22257.848623430877,22248.979739963495,15.981297184684081,-1.0372790330890624,17.018576217773145
401,401,2022-09-12 17:52:00,22270.94,22300.01,22260.45,22295.96,293.18035,64.44332475768331,22273.093174058526,22254.85227246806,30.412745918169094,3.801186344027577,26.611559574141516
402,402,2022-09-12 17:53:00,22295.96,22344.0,22293.34,22319.59,431.42434,69.33071652633355,22291.691904435116,22262.94448840955,44.48114258178248,10.059641149836024,34.42150143194645
403,403,2022-09-12 17:54:00,22319.59,22385.7,22318.24,22374.08,626.42751,77.13542801679662,22324.64714266107,22276.836427358357,73.65280005511522,19.84320405834052,53.8095959967747
404,404,2022-09-12 17:55:00,22374.08,22385.59,22336.2,22354.13,441.98895,70.10159728384075,22336.440285596644,22286.498123938563,64.89325220917817,26.773980696930927,38.119271512247245
405,405,2022-09-12 17:56:00,22354.13,22355.94,22313.82,22316.13,350.41605,59.05518103121836,22328.316171357987,22290.202108446243,36.3277604128707,28.243792960921663,8.08396745194904
406,406,2022-09-12 17:57:00,22315.7,22346.64,22315.01,22335.46,329.04996,62.30879796388815,22331.17370281479,22295.85934489046,35.155706301680766,29.30716424411537,5.848542057565396
