,time,open,high,low,close,volume,RSI_14
165,2022-09-11 08:05:00,21597.41,21598.97,21586.46,21595.21,248.54778,53.16599870735003
166,2022-09-11 08:06:00,21595.21,21596.98,21587.93,21589.04,102.14391,49.98192560304688
167,2022-09-11 08:07:00,21589.04,21601.22,21588.3,21596.26,120.60254,53.49197830464995
168,2022-09-11 08:08:00,21595.95,21597.62,21584.0,21589.58,177.10442,49.99617192842778
169,2022-09-11 08:09:00,21589.07,21591.45,21577.21,21578.24,126.14215,44.660341432898036
170,2022-09-11 08:10:00,21578.24,21584.9,21570.52,21571.67,112.74352,41.872120246930386
171,2022-09-11 08:11:00,21570.68,21583.59,21560.88,21563.97,222.49062,38.81367971439437
172,2022-09-11 08:12:00,21563.97,21579.03,21559.29,21577.18,184.41377,46.08895770246171
173,2022-09-11 08:13:00,21576.61,21577.99,21570.51,21572.87,92.20079,44.2406433887275
174,2022-09-11 08:14:00,21573.15,21575.3,21563.0,21564.62,124.79026,40.86259227858114
175,2022-09-11 08:15:00,21565.42,21568.16,21559.41,21565.35,99.42313,41.28977348004732
176,2022-09-11 08:16:00,21565.35,21576.78,21564.1,21571.85,119.91646,45.09300452169951
177,2022-09-11 08:17:00,21571.85,21572.85,21557.57,21565.27,175.25313,42.1185355950267
178,2022-09-11 08:18:00,21565.27,21568.14,21557.38,21562.24,117.14658,40.784412530052016
179,2022-09-11 08:19:00,21562.24,21564.64,21558.01,21562.77,98.53446,41.135643621988436
180,2022-09-11 08:20:00,21562.77,21577.56,21562.27,21576.01,126.47094,49.236087177222345
181,2022-09-11 08:21:00,21576.46,21645.02,21575.24,21636.48,451.76631,69.72664047976404
182,2022-09-11 08:22:00,21637.55,21726.6,21628.64,21684.53,823.27349,77.498809005412
183,2022-09-11 08:23:00,21684.53,21693.77,21662.7,21675.71,430.74176,73.75566242050807
184,2022-09-11 08:24:00,21674.45,21692.0,21644.33,21656.23,430.28553,66.15565791007319
185,2022-09-11 08:25:00,21656.23,21665.5,21635.25,21636.26,286.40417,59.39844848716417
186,2022-09-11 08:26:00,21637.05,21653.01,21627.72,21638.58,242.6531,59.910746835052166
187,2022-09-11 08:27:00,21638.58,21646.58,21616.5,21616.86,256.68156,53.14937242056569
188,2022-09-11 08:28:00,21617.86,21634.33,21612.11,21629.58,182.52091,56.262495066484405
189,2022-09-11 08:29:00,21629.58,21648.89,21628.94,21640.54,147.01721,58.80263908390771
190,2022-09-11 08:30:00,21640.54,21653.74,21640.06,21647.24,212.90259,60.31978477126738
191,2022-09-11 08:31:00,21647.24,21650.73,21610.01,21613.45,249.30512,50.26598637462529
192,2022-09-11 08:32:00,21613.44,21637.96,21612.36,21624.05,181.63605,52.91714397204241
193,2022-09-11 08:33:00,21624.71,21642.1,21620.01,21634.56,217.99891,55.4527648809221
194,2022-09-11 08:34:00,21634.56,21639.14,21625.52,21627.99,148.90254,53.512659167024225
195,2022-09-11 08:35:00,21628.63,21635.47,21625.31,21632.28,123.47115,54.628900499377764
196,2022-09-11 08:36:00,21631.44,21634.48,21622.16,21632.4,159.42207,54.66169472006144
197,2022-09-11 08:37:00,21632.78,21638.66,21625.89,21628.86,135.86051,53.434685108359815
198,2022-09-11 08:38:00,21627.87,21638.46,21626.18,21636.46,123.57388,55.73214714459592
199,2022-09-11 08:39:00,21636.46,21656.75,21635.54,21636.52,214.35884,55.75070870403491
200,2022-09-11 08:40:00,21635.67,21654.52,21634.0,21643.33,237.85451,57.90798732766345
201,2022-09-11 08:41:00,21643.33,21666.38,21640.96,21663.3,199.73178,63.523940440361294
202,2022-09-11 08:42:00,21662.0,21667.49,21650.64,21666.0,201.83967,64.21903864744651
203,2022-09-11 08:43:00,21664.93,21666.01,21657.76,21661.06,133.84049,61.89500855292685
204,2022-09-11 08:44:00,21661.06,21682.18,21658.73,21679.02,306.11223,66.62407413205453
205,2022-09-11 08:45:00,21677.76,21690.62,21668.54,21674.46,280.10163,64.43744576036414
206,2022-09-11 08:46:00,21675.3,21675.32,21660.0,21670.23,172.16681,62.39179505064038
207,2022-09-11 08:47:00,21670.23,21690.19,21669.53,21681.95,196.9611,65.64598289894121
208,2022-09-11 08:48:00,21681.95,21700.98,21677.0,21687.91,226.71221,67.20027810301298
209,2022-09-11 08:49:00,21687.91,21702.48,21670.56,21671.63,273.01972,59.30704242227678
210,2022-09-11 08:50:00,21670.58,21672.53,21652.27,21666.42,210.58455,56.99963604405842
211,2022-09-11 08:51:00,21666.43,21670.84,21665.47,21668.52,67.80978,57.71377543471113
212,2022-09-11 08:52:00,21667.65,21709.02,21667.45,21686.42,333.34042,63.30756148928077
213,2022-09-11 08:53:00,21685.49,21708.01,21685.48,21694.21,302.55917,65.44960861649278
214,2022-09-11 08:54:00,21694.21,21697.33,21684.1,21687.09,164.10869,61.893115209569935
215,2022-09-11 08:55:00,21687.1,21691.99,21676.68,21690.1,227.01996,62.81309063119317
216,2022-09-11 08:56:00,21691.15,21693.08,21685.91,21689.66,125.22029,62.57527172016321
217,2022-09-11 08:57:00,21689.66,21689.66,21656.82,21675.77,323.8379,55.43937142156092
218,2022-09-11 08:58:00,21675.16,21680.96,21668.71,21672.62,174.22839,53.937173337733526
219,2022-09-11 08:59:00,21671.46,21680.22,21668.15,21670.68,140.82446,52.98495328846755
220,2022-09-11 09:00:00,21670.68,21673.36,21653.73,21662.82,192.3249,49.19547197710007
221,2022-09-11 09:01:00,21662.86,21671.22,21655.84,21666.59,214.78725,51.0054707906907
222,2022-09-11 09:02:00,21665.4,21672.37,21664.64,21669.17,126.35008,52.25898864226397
223,2022-09-11 09:03:00,21669.17,21677.06,21664.64,21666.76,209.6535,50.94772579271578
224,2022-09-11 09:04:00,21667.93,21678.06,21666.76,21671.07,114.98552,53.20891440026556
225,2022-09-11 09:05:00,21671.07,21675.18,21668.0,21671.78,119.31164,53.588464699771606
226,2022-09-11 09:06:00,21671.78,21674.09,21658.66,21661.59,206.97627,47.6183695010489
227,2022-09-11 09:07:00,21661.59,21672.78,21659.63,21667.0,130.83318,50.7551119460796
228,2022-09-11 09:08:00,21667.0,21676.41,21667.0,21673.4,157.39179,54.24570416372255
229,2022-09-11 09:09:00,21673.4,21684.71,21671.63,21677.36,126.66452,56.30931005854514
230,2022-09-11 09:10:00,21677.36,21681.58,21673.22,21679.26,77.94896,57.3043076796843
231,2022-09-11 09:11:00,21679.26,21688.78,21674.39,21682.05,149.74151,58.788489006220644
232,2022-09-11 09:12:00,21682.05,21698.35,21677.08,21688.47,218.44046,62.05700087949
233,2022-09-11 09:13:00,21688.47,21689.41,21678.51,21679.59,140.11027,55.50024451412664
234,2022-09-11 09:14:00,21679.58,21679.58,21656.34,21665.77,290.18258,47.15064472085624
235,2022-09-11 09:15:00,21666.52,21670.29,21651.69,21661.18,194.37926,44.743037942328606
236,2022-09-11 09:16:00,21661.18,21677.01,21659.79,21668.86,150.73177,49.39881157683782
237,2022-09-11 09:17:00,21670.06,21672.2,21655.78,21657.86,127.48257,43.71717916835996
238,2022-09-11 09:18:00,21658.3,21659.79,21641.18,21649.31,225.21436,39.87792151629055
239,2022-09-11 09:19:00,21650.28,21656.0,21640.0,21640.69,163.48859,36.4065544394739
240,2022-09-11 09:20:00,21640.69,21649.16,21632.02,21647.72,164.25222,40.92321662107687
241,2022-09-11 09:21:00,21646.67,21654.97,21639.58,21642.73,181.09685,38.815830848649505
242,2022-09-11 09:22:00,21642.3,21647.68,21635.38,21638.93,156.41492,37.24298382821011
243,2022-09-11 09:23:00,21638.5,21639.61,21628.7,21633.08,200.22598,34.89853000012516
244,2022-09-11 09:24:00,21633.08,21634.07,21601.6,21620.49,344.21593,30.45515848201209
245,2022-09-11 09:25:00,21620.49,21627.65,21610.08,21613.29,172.19008,28.24067703166358
246,2022-09-11 09:26:00,21614.06,21626.12,21602.77,21619.97,257.12848,33.10094083618437
247,2022-09-11 09:27:00,21619.97,21642.94,21617.74,21624.46,351.38294,36.227519647958154
248,2022-09-11 09:28:00,21624.46,21628.08,21604.52,21608.74,226.13191,30.800110854038685
249,2022-09-11 09:29:00,21608.74,21613.47,21597.52,21607.13,280.38005,30.299446529300077
250,2022-09-11 09:30:00,21606.13,21612.74,21603.31,21609.47,137.76307,32.02883960526167
251,2022-09-11 09:31:00,21609.47,21622.51,21606.5,21612.98,197.49647,34.64817523257225
252,2022-09-11 09:32:00,21612.98,21624.1,21609.5,21621.52,127.50281,40.64171320654725
253,2022-09-11 09:33:00,21621.02,21622.62,21615.21,21619.26,110.37515,39.60650590827185
254,2022-09-11 09:34:00,21619.64,21633.77,21619.26,21630.65,182.51028,46.94165559792485
255,2022-09-11 09:35:00,21630.65,21634.91,21623.21,21633.19,139.08158,48.445423208485366
256,2022-09-11 09:36:00,21632.31,21637.76,21625.38,21632.61,147.71679,48.11011637855862
257,2022-09-11 09:37:00,21634.36,21649.82,21630.39,21642.95,149.88767,54.19657690973846
258,2022-09-11 09:38:00,21643.36,21650.71,21637.99,21640.11,153.08564,52.379287140458786
259,2022-09-11 09:39:00,21640.11,21645.86,21637.71,21642.21,108.24436,53.61776885397971
260,2022-09-11 09:40:00,21642.21,21657.53,21641.63,21655.82,153.13252,60.743491170289744
261,2022-09-11 09:41:00,21654.61,21665.4,21653.58,21654.83,151.26182,60.021148430666315
262,2022-09-11 09:42:00,21655.86,21656.75,21636.37,21637.32,121.24873,48.93670436032663
263,2022-09-11 09:43:00,21636.44,21640.0,21628.98,21630.84,134.07317,45.58183967615479
264,2022-09-11 09:44:00,21630.84,21647.91,21629.67,21640.97,153.8574,51.21260051926419
265,2022-09-11 09:45:00,21641.13,21642.0,21631.0,21633.47,174.74235,47.30951370330981
266,2022-09-11 09:46:00,21633.42,21641.2,21631.83,21632.48,135.11912,46.802454550179355
267,2022-09-11 09:47:00,21632.48,21634.02,21616.11,21624.22,172.12827,42.6911682730064
268,2022-09-11 09:48:00,21623.62,21631.22,21623.53,21630.87,64.85509,46.746995837286434
269,2022-09-11 09:49:00,21630.39,21635.58,21618.28,21620.04,119.81726,41.585333289017605
270,2022-09-11 09:50:00,21620.04,21631.98,21619.68,21629.81,96.13482,47.2445229261649
271,2022-09-11 09:51:00,21629.85,21641.93,21628.61,21635.14,108.91284,50.0855536542765
272,2022-09-11 09:52:00,21635.72,21637.83,21627.26,21629.02,101.3968,46.958525953150435
273,2022-09-11 09:53:00,21628.62,21644.85,21627.4,21638.5,140.30395,51.96172991418209
274,2022-09-11 09:54:00,21638.5,21640.94,21626.35,21627.52,98.47019,46.49173341987125
275,2022-09-11 09:55:00,21626.6,21631.34,21620.0,21622.56,193.51115,44.226812184652445
276,2022-09-11 09:56:00,21623.17,21623.7,21600.0,21601.02,173.1059,36.0200725739613
277,2022-09-11 09:57:00,21601.96,21608.0,21584.22,21607.72,226.44072,39.764223260799
278,2022-09-11 09:58:00,21607.72,21609.0,21587.93,21593.72,172.3148,35.13707798718107
279,2022-09-11 09:59:00,21594.0,21605.98,21589.33,21604.0,130.32316,40.602671231235234
280,2022-09-11 10:00:00,21604.14,21614.72,21601.76,21612.63,112.82063,44.807274320559756
281,2022-09-11 10:01:00,21612.62,21621.8,21611.19,21613.55,148.73671,45.252198989457895
282,2022-09-11 10:02:00,21612.73,21624.39,21612.73,21622.53,85.12316,49.529006374087544
283,2022-09-11 10:03:00,21622.54,21636.11,21620.53,21623.74,179.12758,50.09471560206826
284,2022-09-11 10:04:00,21624.49,21630.0,21619.73,21627.51,100.99672,51.90357523080355
285,2022-09-11 10:05:00,21627.51,21630.64,21620.77,21623.94,100.05424,50.05343861289848
286,2022-09-11 10:06:00,21623.94,21638.11,21617.57,21630.29,186.27465,53.24583645774585
287,2022-09-11 10:07:00,21629.58,21633.39,21621.88,21624.99,102.02787,50.353001820975365
288,2022-09-11 10:08:00,21625.89,21635.0,21623.27,21630.85,84.14386,53.36957430222288
289,2022-09-11 10:09:00,21630.85,21634.11,21622.75,21626.73,96.6806,51.02229358599677
290,2022-09-11 10:10:00,21627.82,21637.81,21626.73,21636.78,109.43034,56.09499031248658
291,2022-09-11 10:11:00,21636.78,21638.22,21624.62,21631.76,100.46895,53.1346565939415
